,...6,StartDate.x,EndDate.x,Status.x,Progress.x,Duration (in seconds).x,Finished.x,RecordedDate.x,RecipientLastName.x,RecipientFirstName.x,RecipientEmail.x,ExternalReference.x,LocationLatitude.x,LocationLongitude.x,DistributionChannel.x,UserLanguage.x,Q3.x,Q49.x,Q5,Q6.x,Q4.x,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Belief questions_1,Belief questions_2,Belief questions_3,Belief questions_4,Belief questions_5,Belief questions_6,Belief questions_7,Belief questions_8,Create New Field or Choose From Dropdown...,CODE,age,gender,1handlowersubj,2handtogethersubj,3mosquitosubj,4TasteAverage,5rigidsubj,6immobilizationsubj,7musicsubj,8ballssubj,9amnesiasubj,10spaceGeoMean,10spacebarsubj1,10spacebarsubj2,4Tastesweetsubj,4Tastesoursubj,StartDate.y,EndDate.y,Status.y,Progress.y,Duration (in seconds).y,Finished.y,RecordedDate.y,RecipientLastName.y,RecipientFirstName.y,RecipientEmail.y,ExternalReference.y,LocationLatitude.y,LocationLongitude.y,DistributionChannel.y,UserLanguage.y,Q3.y,Q49.y,Q14,Q6.y,Q4.y,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_21,Q25_22,Q25_23,Q25_24,Q25_25,Q25_26,Q25_27,Q25_28,DES time_First Click,DES time_Last Click,DES time_Page Submit,DES time_Click Count,Duration__in_seconds
34,NA,24/04/2022 12:14,24/04/2022 12:16,0,100,146,1,24/04/2022 12:16,NA,NA,NA,NA,51.1698,0.4424,anonymous,EN,1,1,27,Woman,1,12.763,71.59,72.547,13,3,0,0,4,0,0,5,1,0,0,5,0,0,1,1,0,0,2,2,NA,668,26,Woman,5,5,0,1.5,4,3,0,0,3,0,0,0,3,0,05/12/2022 06:45,05/12/2022 06:48,0,100,195,1,05/12/2022 06:48,NA,NA,NA,NA,51.4805,-0.0113,anonymous,EN,1,1,27,Woman,1,18.409,173.943,174.517,35,3,3,0,0,1,0,1,0,0,1,1,0,0,2,2,0,1,2,3,0,2,0,0,0,0,0,0,1,18.41,173.944,174.517,35,195
35,NA,25/04/2022 09:17,25/04/2022 09:20,0,100,195,1,25/04/2022 09:20,NA,NA,NA,NA,51.1593,-2.16,anonymous,EN,1,1,22,Woman,1,13.096,123.438,125.001,18,0,0,0,3,0,0,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2022 09:22,25/04/2022 09:27,0,100,313,1,25/04/2022 09:27,NA,NA,NA,NA,51.1593,-2.16,anonymous,EN,1,1,22,Woman,1,0.247,288.374,289.404,43,2,8,1,0,0,0,0,0,3,0,6,3,2,8,3,3,2,6,8,7,6,8,8,9,3,1,3,3,0.247,288.374,289.404,43,313
36,NA,29/04/2022 05:53,29/04/2022 05:54,0,100,55,1,29/04/2022 05:54,NA,NA,NA,NA,52.3111,4.861,anonymous,EN,1,1,19,Man,1,3.182,18.278,19.227,11,2,2,3,1,3,2,3,3,2,1,3,-1,0,1,-1,2,1,NA,0,NA,833,18,Man,4,2,0,0.5,4,3,0,0,1,2,4,1,0,1,29/04/2022 05:56,29/04/2022 05:56,0,100,52,1,29/04/2022 05:56,NA,NA,NA,NA,52.3111,4.861,anonymous,EN,1,1,19,Man,1,1.152,32.597,32.957,36,6,4,9,6,4,3,8,4,6,2,4,6,6,3,4,6,7,3,5,5,7,6,4,5,4,7,3,6,1.152,32.597,32.957,36,52
37,NA,26/04/2022 05:25,26/04/2022 05:27,0,100,152,1,26/04/2022 05:27,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Man,1,15.124,72.287,73.32,17,1,1,3,5,3,4,1,0,1,1,3,0,-1,2,1,2,2,2,2,NA,528,21,Other/prefer not to say,5,4,1,2.5,5,3,0,0,2,4.47,5,4,1,4,26/04/2022 05:28,26/04/2022 05:32,0,100,260,1,26/04/2022 05:32,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Man,1,16.607,233.201,233.426,50,1,8,4,0,4,3,7,0,1,6,2,6,7,2,8,6,9,4,3,10,8,10,7,8,4,1,7,4,16.607,233.202,233.426,50,260
38,NA,25/04/2022 15:58,25/04/2022 16:01,0,100,184,1,25/04/2022 16:01,NA,NA,NA,NA,47.0042,28.8574,anonymous,EN,1,1,19,Woman,1,21.236,126.736,128.348,11,0,0,1,2,1,0,1,0,0,0,3,1,1,1,1,1,1,1,1,NA,861,19,Woman,3,0,0,1,2,1,0,0,1,0,2,0,2,0,25/04/2022 15:51,25/04/2022 15:56,0,100,304,1,25/04/2022 15:56,NA,NA,NA,NA,47.0042,28.8574,anonymous,EN,1,1,19,Woman,1,41.113,253.382,255.692,30,0,5,2,0,1,0,0,0,0,0,0,1,1,0,4,2,3,2,4,6,5,1,4,6,1,0,3,0,41.115,253.382,255.692,30,304
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,11/04/2022 09:02,11/04/2022 09:06,0,100,241,1,11/04/2022 09:06,NA,NA,NA,NA,51.65390015,-0.088806152,anonymous,EN,1,1,20,Woman,1,53.808,153.525,153.986,14,0,0,0,2,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,0,NA,510,19,Woman,3,3,0,1,2,3,0,0,4,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,26/04/2022 07:45,26/04/2022 07:49,0,100,192,1,26/04/2022 07:49,NA,NA,NA,NA,50.7749,-0.711,anonymous,EN,1,1,21,Woman,1,12.841,128.116,129.362,15,0,0,3,3,1,2,1,1,4,0,0,-1,0,2,1,-1,-1,1,1,NA,851,20,Woman,4,4,0,0,2,1,0,0,2,0,5,0,0,0,03/10/2022 10:57,03/10/2022 11:03,0,100,344,1,03/10/2022 11:03,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Woman,1,24.021,304.619,307.312,38,5,8,1,1,4,1,2,0,1,2,6,6,6,2,2,5,5,6,7,4,8,4,5,7,5,4,2,2,24.024,304.619,307.312,38,344
42,NA,28/04/2022 07:13,28/04/2022 07:15,0,100,103,1,28/04/2022 07:15,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,6.395,50.578,51.574,18,2,2,2,1,0,0,1,0,0,1,0,1,2,1,0,0,0,2,2,NA,590,20,Woman,5,4,1,1,5,5,5,0,3,1,1,1,1,1,28/04/2022 07:03,28/04/2022 07:07,0,100,227,1,28/04/2022 07:07,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,24.274,204.2,206,64,8,5,1,0,0,0,3,1,7,1,3,4,3,1,5,2,6,10,4,6,10,10,7,1,2,0,0,2,24.274,204.2,206,64,227
43,NA,12/04/2022 10:44,12/04/2022 10:45,0,100,92,1,12/04/2022 10:45,NA,NA,NA,NA,51.41079712,-0.67539978,anonymous,EN,1,1,19,Woman,1,11.747,45.606,46.84,13,2,1,1,0,0,0,2,0,0,0,1,1,1,1,-1,1,1,1,1,NA,574,19,Woman,4,3,4,0,5,1,0,0,2,0,0,1,0,0,12/04/2022 10:41,12/04/2022 10:44,0,100,149,1,12/04/2022 10:44,NA,NA,NA,NA,51.41079712,-0.67539978,anonymous,EN,1,1,19,Woman,1,6.89,129.654,130.588,28,7,7,3,1,1,3,1,0,0,2,2,3,1,3,4,4,6,6,3,7,4,2,6,2,1,1,1,3,6.89,129.654,130.589,28,149
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,20,Woman,5,5,2,4.5,4,4,0,0,2,2.24,5,1,4,5,16/04/2022 05:27,16/04/2022 05:39,0,100,714,1,16/04/2022 05:39,NA,NA,NA,NA,51.8167,-0.8055,anonymous,EN,1,1,21,Woman,1,1.416,695.191,696.431,113,1,9,1,0,1,1,8,0,0,5,1,2,8,10,8,4,8,8,5,8,10,6,6,6,4,2,3,3,1.416,695.191,696.432,113,714
45,NA,29/04/2022 05:48,29/04/2022 05:49,0,100,50,1,29/04/2022 05:49,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,5.599,21.785,23.011,11,0,2,1,3,1,2,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,480,18,Woman,4,3,0,3.5,2,2,1,0,1,0,0,5,3,4,29/04/2022 05:50,29/04/2022 05:51,0,100,97,1,29/04/2022 05:51,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,1.484,72.054,78.7,34,0,7,0,0,0,1,1,2,1,2,4,3,2,4,7,0,0,0,2,1,4,2,4,3,3,3,5,3,1.484,72.054,78.7,34,97
46,NA,29/04/2022 07:52,29/04/2022 07:55,0,100,163,1,29/04/2022 07:55,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Another,1,10.696,82.381,84.912,23,0,0,2,3,4,1,0,0,0,0,0,1,0,-1,0,-1,1,-1,-2,NA,853,19,Non-binary,4,5,0,0.5,2,2,0,0,3,0,5,0,0,1,29/04/2022 08:48,29/04/2022 08:52,0,100,235,1,29/04/2022 08:52,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Other,1,3.324,210.126,211.236,61,9,8,6,2,8,4,2,2,4,4,2,3,1,0,5,3,3,2,8,5,8,6,5,8,5,4,9,1,3.325,210.126,211.236,61,235
47,NA,29/04/2022 06:23,29/04/2022 06:24,0,100,75,1,29/04/2022 06:24,NA,NA,NA,NA,51.3926,-0.1977,anonymous,EN,1,1,19,Woman,1,5.157,38.111,41.04,21,4,2,4,3,1,1,1,1,1,1,1,-1,0,-1,0,0,-1,-1,-1,NA,625,18,Woman,5,5,4,1,4,5,0,0,2,2.24,1,5,1,1,29/04/2022 04:40,29/04/2022 04:42,0,100,84,1,29/04/2022 04:42,NA,NA,NA,NA,51.3926,-0.1977,anonymous,EN,1,1,19,Woman,1,5.863,63.616,64.393,39,8,6,7,6,7,5,5,6,5,6,6,6,6,6,6,6,4,4,4,4,4,3,4,4,4,4,4,4,5.864,63.615,64.392,39,84
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,23/04/2022 11:36,23/04/2022 11:41,0,100,300,1,23/04/2022 11:41,NA,NA,NA,NA,51.4746,-0.0924,anonymous,EN,1,1,22,Woman,1,13.587,174.065,175.096,33,0,0,0,2,1,0,2,0,0,0,1,1,1,0,-1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,19/04/2022 03:43,19/04/2022 03:47,0,100,200,1,19/04/2022 03:47,NA,NA,NA,NA,53.4604,-3.0176,anonymous,EN,1,1,21,Woman,1,22.986,103.246,104.208,14,0,0,0,2,3,3,0,0,0,0,0,0,1,-1,-1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/04/2022 03:48,19/04/2022 03:58,0,100,608,1,19/04/2022 03:58,NA,NA,NA,NA,53.4604,-3.0176,anonymous,EN,1,1,21,Woman,1,49.394,564.453,565.574,36,6,4,2,0,1,0,1,0,2,6,0,3,1,7,7,3,3,1,8,2,9,3,6,3,1,0,0,0,49.397,564.454,565.574,36,608
51,NA,28/04/2022 12:04,28/04/2022 12:05,0,100,59,1,28/04/2022 12:05,NA,NA,NA,NA,50.831,-0.2734,anonymous,EN,1,1,19,Woman,1,1.424,18.127,19.383,13,2,3,2,3,2,3,3,2,2,3,2,1,-1,0,1,0,0,-1,1,NA,654,18,Woman,4,3,2,2,4,3,2,0,2,0,0,4,2,2,28/04/2022 12:02,28/04/2022 12:03,0,100,67,1,28/04/2022 12:03,NA,NA,NA,NA,50.831,-0.2734,anonymous,EN,1,1,19,Woman,1,3.35,36.517,37.199,31,6,4,3,4,3,6,4,5,3,6,3,8,4,5,2,7,5,3,8,5,5,4,7,4,8,5,2,3,3.349,36.516,37.198,31,67
52,NA,28/04/2022 07:11,28/04/2022 07:14,0,100,171,1,28/04/2022 07:14,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Woman,1,17.931,66.064,67.764,11,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,-1,-1,-1,-1,-1,NA,470,20,Woman,1,3,2,0.5,3,2,0,0,1,0,4,0,1,0,12/04/2022 09:01,12/04/2022 09:06,0,100,292,1,12/04/2022 09:06,NA,NA,NA,NA,51.76460266,-0.570907593,anonymous,EN,1,1,21,Woman,1,45.276,253.665,254.791,28,1,3,0,0,0,0,0,0,1,2,0,0,0,2,2,2,3,3,5,3,0,0,2,4,1,0,0,0,45.277,253.665,254.791,28,292
53,NA,11/04/2022 08:58,11/04/2022 09:05,0,100,449,1,11/04/2022 09:05,NA,NA,NA,NA,50.86120605,-0.119400024,anonymous,EN,1,1,18,Woman,1,5.694,96.486,97.641,16,0,0,1,4,1,0,3,2,1,0,1,1,0,1,-1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/04/2022 10:18,11/04/2022 10:22,0,100,222,1,11/04/2022 10:22,NA,NA,NA,NA,50.86120605,-0.119400024,anonymous,EN,1,1,18,Woman,1,21.33,191.41,192.645,30,2,5,0,0,1,0,2,0,0,3,8,7,8,0,7,7,7,6,5,9,9,7,4,8,4,1,3,2,21.329,191.41,192.644,30,222
54,NA,08/04/2022 03:37,08/04/2022 03:39,0,100,128,1,08/04/2022 03:39,NA,NA,NA,NA,51.4932,0.3411,anonymous,EN,1,1,18,Woman,1,10.337,48.385,49.578,11,0,0,2,0,0,0,0,0,0,0,0,-1,-2,-2,1,2,1,2,2,NA,702,18,Woman,3,3,2,2.5,1,1,0,0,4,0,5,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,15/04/2022 09:18,15/04/2022 09:23,0,100,314,1,15/04/2022 09:23,NA,NA,NA,NA,30.0778,31.2852,anonymous,EN,1,1,21,Man,1,17.915,219.662,226.122,14,0,0,0,5,0,3,0,0,0,0,0,-2,-2,-2,-1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/04/2022 05:03,15/04/2022 05:11,0,100,500,1,15/04/2022 05:11,NA,NA,NA,NA,30.0778,31.2852,anonymous,EN,1,1,21,Man,1,48.633,478.098,479.138,33,7,7,2,0,0,1,3,0,1,3,1,0,0,4,6,1,3,1,3,2,2,5,6,4,4,1,1,0,48.632,478.097,479.137,33,500
56,NA,19/04/2022 10:55,19/04/2022 10:57,0,100,102,1,19/04/2022 10:57,NA,NA,NA,NA,51.5565,0.134,anonymous,EN,1,1,18,Woman,1,14.98,51.958,53.382,11,0,0,0,3,3,4,4,3,0,0,0,2,2,2,2,2,2,2,2,NA,862,18,Woman,3,3,0,5,4,2,0,0,3,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,09/04/2022 04:52,09/04/2022 04:54,0,100,142,1,09/04/2022 04:54,NA,NA,NA,NA,50.16679382,-5.118103027,anonymous,EN,1,1,19,Another,1,11.237,73.504,74.565,13,0,1,1,4,1,2,3,1,0,0,4,0,1,1,-2,2,-2,2,1,NA,803,19,Non-binary,5,4,0,0,3,0,0,0,0,0,3,0,0,0,30/11/2022 16:50,30/11/2022 16:54,0,100,208,1,30/11/2022 16:54,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,20,Other,1,12.883,171.217,171.992,47,4,8,2,0,0,1,3,2,4,4,1,3,3,0,4,2,3,1,3,4,1,2,0,8,5,0,1,2,12.883,171.217,171.992,47,208
58,NA,25/04/2022 14:12,25/04/2022 14:17,0,100,284,1,25/04/2022 14:17,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Man,1,11.127,167.961,168.628,46,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2022 14:18,25/04/2022 14:24,0,100,337,1,25/04/2022 14:24,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Man,1,2.696,274.689,275.079,81,1,3,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1,1,1,3,2,1,1,0,0,1,2.695,274.688,275.078,81,337
59,NA,29/04/2022 06:03,29/04/2022 06:06,0,100,165,1,29/04/2022 06:06,NA,NA,NA,NA,50.8326,-0.0764,anonymous,EN,1,1,22,Man,1,8.441,64.784,66.901,12,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/04/2022 06:07,29/04/2022 06:11,0,100,247,1,29/04/2022 06:11,NA,NA,NA,NA,50.8326,-0.0764,anonymous,EN,1,1,22,Man,1,16.722,229.419,230.2,33,2,3,0,0,0,1,0,0,3,1,0,0,0,0,3,1,1,0,1,4,1,0,5,2,1,1,0,0,16.721,229.418,230.202,33,247
60,NA,25/04/2022 06:57,25/04/2022 06:59,0,100,133,1,25/04/2022 06:59,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,1.556,60.667,61.239,38,0,0,0,1,0,0,4,4,3,2,3,1,2,-1,0,2,-2,2,2,NA,763,19,Woman,5,5,0,0,4,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,11/04/2022 03:59,11/04/2022 04:02,0,100,141,1,11/04/2022 04:02,NA,NA,NA,NA,51.95939636,1.355300903,anonymous,EN,1,1,18,Woman,1,12.187,72.031,73.633,39,5,5,2,2,1,1,0,0,0,0,0,1,-1,-1,1,0,1,-1,-1,NA,830,18,Woman,3,1,1,1.5,4,3,0,0,4,0,0,5,2,1,11/04/2022 04:06,11/04/2022 04:10,0,100,236,1,11/04/2022 04:10,NA,NA,NA,NA,51.95939636,1.355300903,anonymous,EN,1,1,18,Woman,1,1.09,214.232,214.854,92,2,4,1,0,1,1,2,1,1,1,1,2,0,3,2,2,2,3,3,3,1,1,1,2,1,1,2,0,1.089,214.231,214.853,92,236
62,NA,25/04/2022 08:38,25/04/2022 08:41,0,100,143,1,25/04/2022 08:41,NA,NA,NA,NA,51.456,-0.0611,anonymous,EN,1,1,18,Woman,1,16.26,73.251,74.278,11,0,0,2,0,0,0,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2022 08:41,25/04/2022 08:46,0,100,305,1,25/04/2022 08:46,NA,NA,NA,NA,51.456,-0.0611,anonymous,EN,1,1,18,Woman,1,13.981,276.235,277.538,34,6,7,0,0,1,0,0,1,2,2,3,0,0,0,6,2,0,2,1,7,0,5,1,4,0,1,1,0,13.983,276.236,277.538,34,305
63,NA,29/04/2022 09:36,29/04/2022 09:39,0,100,147,1,29/04/2022 09:39,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Woman,1,18.227,91.552,92.329,13,0,0,2,3,1,0,5,4,4,0,3,1,0,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/04/2022 09:31,29/04/2022 09:35,0,100,260,1,29/04/2022 09:35,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Woman,1,28.617,232.863,233.991,31,3,5,1,0,2,0,1,0,1,0,0,2,1,3,4,2,1,7,2,1,3,3,6,7,2,1,4,2,28.618,232.863,233.992,31,260
64,NA,21/04/2022 11:02,21/04/2022 11:04,0,100,149,1,21/04/2022 11:04,NA,NA,NA,NA,51.6001,-0.2617,anonymous,EN,1,1,19,Woman,1,11.769,76.428,78.335,13,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/04/2022 10:02,21/04/2022 10:06,0,100,254,1,21/04/2022 10:06,NA,NA,NA,NA,51.6001,-0.2617,anonymous,EN,1,1,19,Woman,1,30.835,229.065,230.887,33,6,8,8,3,2,2,7,4,6,7,9,7,7,7,9,7,8,8,8,8,8,8,6,8,6,6,2,9,30.84,229.066,230.887,33,254
65,NA,22/04/2022 04:48,22/04/2022 04:51,0,100,199,1,22/04/2022 04:51,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,46.695,94.849,95.901,12,0,0,0,3,3,2,0,0,0,0,0,0,-1,0,0,0,-1,0,0,NA,500,20,Woman,3,4,0,0,4,5,0,0,3,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,18/04/2022 09:42,18/04/2022 09:45,0,100,222,1,18/04/2022 09:45,NA,NA,NA,NA,50.6138,-3.4037,anonymous,EN,1,1,20,Another,1,9.94,99.936,101.117,25,0,0,0,3,2,1,2,0,0,0,4,-1,-1,0,-2,1,1,2,1,NA,807,19,Non-binary,4,4,5,2,4,5,0,3,4,0,0,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,29/04/2022 06:26,29/04/2022 06:28,0,100,117,1,29/04/2022 06:28,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,7.652,54.426,55.552,24,0,0,1,2,0,0,1,0,0,0,0,0,-2,-1,-1,-2,-2,-2,-2,NA,600,18,Woman,4,3,0,3,4,2,0,0,2,0,0,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,16/04/2022 10:22,16/04/2022 10:24,0,100,142,1,16/04/2022 10:24,NA,NA,NA,NA,51.4,-0.25,anonymous,EN,1,1,19,Man,1,9.31,66.289,68.135,12,3,1,0,0,0,0,3,0,0,4,0,1,1,-2,-2,-2,1,-2,-2,NA,516,18,Man,5,5,0,2,3,5,0,0,3,0,0,0,1,3,18/04/2022 06:27,18/04/2022 06:31,0,100,225,1,18/04/2022 06:31,NA,NA,NA,NA,51.4,-0.25,anonymous,EN,1,1,19,Man,1,19.28,190.31,191.462,35,8,6,0,0,0,0,0,0,0,3,0,0,0,3,4,2,3,4,3,7,8,0,4,6,4,0,0,2,19.28,190.309,191.461,35,225
69,NA,08/04/2022 08:48,08/04/2022 08:50,0,100,132,1,08/04/2022 08:50,NA,NA,NA,NA,52.6631,-2.4705,anonymous,EN,1,1,18,Woman,1,1.438,67.967,68.854,39,0,0,3,2,1,1,3,0,0,1,3,0,1,1,1,1,1,1,1,NA,552,18,Woman,4,5,3,0.5,4,4,0,0,3,2,1,4,1,0,08/04/2022 08:41,08/04/2022 08:46,0,100,264,1,08/04/2022 08:46,NA,NA,NA,NA,52.6631,-2.4705,anonymous,EN,1,1,18,Woman,1,0.918,241.575,242.38,81,1,3,2,1,0,0,0,0,0,0,3,1,2,1,2,2,3,2,1,3,1,1,1,2,1,0,0,0,0.917,241.574,242.379,81,264
