,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q6,Q4,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Belief questions_1,Belief questions_2,Belief questions_3,Belief questions_4,Belief questions_5,Belief questions_6,Belief questions_7,Belief questions_8,Create New Field or Choose From Dropdown...,CODE,age,gender,1handlowersubj,2handtogethersubj,3mosquitosubj,4TasteAverage,5rigidsubj,6immobilizationsubj,7musicsubj,8ballssubj,9amnesiasubj,10spaceGeoMean,10spacebarsubj1,10spacebarsubj2,4Tastesweetsubj,4Tastesoursubj
71,28/04/2022 10:32,28/04/2022 10:38,0,100,324,1,28/04/2022 10:38,NA,NA,NA,NA,51.5245,-0.1567,anonymous,EN,1,1,19,Man,1,22.873,133.553,135.228,44,0,0,0,0,0,0,0,0,0,0,3,0,-2,-1,-2,2,-2,1,0,NA,498,18,Man,1,2,0,2.5,0,1,0,0,1,0,5,0,2,3
72,24/04/2022 10:32,24/04/2022 10:37,0,100,275,1,24/04/2022 10:37,NA,NA,NA,NA,51.5095,-0.0955,anonymous,EN,1,1,19,Woman,1,20.125,131.047,133.4,27,0,0,3,3,0,0,0,0,0,0,3,0,-2,-2,-2,2,2,2,0,NA,596,19,Woman,5,5,0,0,1,2,0,0,0,0,5,0,0,0
73,10/04/2022 04:41,10/04/2022 04:48,0,100,369,1,10/04/2022 04:48,NA,NA,NA,NA,51.11470032,-0.184005737,anonymous,EN,1,1,20,Woman,1,74.197,321.144,325.548,15,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-1,0,-2,NA,795,19,Woman,3,3,1,3,3,2,0,0,0,0,0,5,5,1
74,28/04/2022 13:17,28/04/2022 13:20,0,100,187,1,28/04/2022 13:20,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,8.418,100.647,101.4,26,2,1,2,1,1,0,1,0,0,0,2,0,0,1,1,1,1,2,2,NA,511,18,Woman,4,5,3,2.5,4,1,0,0,0,0,5,0,2,3
75,25/04/2022 18:13,25/04/2022 18:16,0,100,166,1,25/04/2022 18:16,NA,NA,NA,NA,52.2445,0.7186,anonymous,EN,1,1,20,Woman,1,3.437,63.041,63.936,29,0,0,0,1,0,0,1,0,3,0,0,-1,-2,-1,-1,0,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,24/04/2022 12:30,24/04/2022 12:32,0,100,109,1,24/04/2022 12:32,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,20,Woman,1,10.109,51.648,52.135,16,3,2,4,4,0,0,5,4,5,1,4,1,2,1,0,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,24/04/2022 16:38,24/04/2022 16:42,0,100,224,1,24/04/2022 16:42,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,18.876,53.565,58.499,11,2,1,2,2,1,3,2,1,2,1,2,-1,1,0,-1,0,1,1,0,NA,608,19,Woman,4,3,2,2.5,5,2,0,1,2,0,0,3,3,2
78,29/04/2022 10:52,29/04/2022 10:54,0,100,127,1,29/04/2022 10:54,NA,NA,NA,NA,51.3926,-0.1977,anonymous,EN,1,1,21,Woman,1,7.775,64.972,65.513,28,3,3,4,5,3,2,5,3,1,0,5,0,1,-1,-1,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,21/04/2022 13:47,21/04/2022 13:51,0,100,218,1,21/04/2022 13:51,NA,NA,NA,NA,51.4535,-2.5917,anonymous,EN,1,1,19,Woman,1,28.452,109.122,109.821,12,0,0,0,5,4,0,0,0,0,0,0,-2,0,-1,-2,-2,-2,-1,-2,NA,615,19,Woman,5,4,0,0.5,2,0,0,0,2,0,3,0,1,0
80,11/04/2022 07:05,11/04/2022 07:08,0,100,189,1,11/04/2022 07:08,NA,NA,NA,NA,51.42790222,0.389602661,anonymous,EN,1,1,21,Man,1,46.08,112.724,113.406,12,2,2,3,5,4,3,3,0,0,0,4,1,1,1,2,2,1,1,1,NA,695,21,Man,2,4,1,1.5,2,1,0,0,3,0,5,0,0,3
81,29/04/2022 07:12,29/04/2022 07:17,0,100,320,1,29/04/2022 07:17,NA,NA,NA,NA,50.8326,-0.0764,anonymous,EN,1,1,21,Man,1,2.852,96.599,97.639,23,0,0,0,0,0,0,3,0,0,0,0,-1,0,-1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,15/04/2022 03:45,15/04/2022 03:48,0,100,193,1,15/04/2022 03:48,NA,NA,NA,NA,50.8326,-0.0764,anonymous,EN,1,1,22,Prefer not to say,1,22.798,105.675,106.801,11,1,0,2,3,1,0,0,0,0,0,0,-2,1,1,-1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,13/04/2022 11:54,13/04/2022 11:58,0,100,203,1,13/04/2022 11:58,NA,NA,NA,NA,51.7335,-0.5875,anonymous,EN,1,1,20,Man,1,17.789,117.203,118.044,14,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,646,20,Man,0,3,0,0,0,0,0,0,0,0,0,0,0,0
84,25/04/2022 04:25,25/04/2022 04:28,0,100,169,1,25/04/2022 04:28,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,9.544,73.955,74.934,25,0,0,0,1,2,2,0,0,0,0,1,0,-1,0,-2,-1,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,25/04/2022 07:42,25/04/2022 07:43,0,100,100,1,25/04/2022 07:43,NA,NA,NA,NA,51.2476,-0.7672,anonymous,EN,1,1,19,Woman,1,8.339,45.001,45.546,41,0,0,2,1,0,0,1,0,1,0,1,0,0,-1,0,0,-1,1,1,NA,539,19,Woman,4,3,1,2,2,0,0,0,3,2,1,4,2,2
86,16/04/2022 18:42,16/04/2022 18:45,0,100,233,1,16/04/2022 18:45,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,25,Man,1,29.198,123.492,125.202,19,0,0,2,2,1,1,0,0,0,0,1,0,-1,0,-2,0,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,19,Woman,0,2,0,1,1,2,0,0,0,0,0,5,1,1
88,12/04/2022 08:03,12/04/2022 08:05,0,100,105,1,12/04/2022 08:05,NA,NA,NA,NA,51.72189331,0.48109436,anonymous,EN,1,1,20,Woman,1,4.593,50.179,50.964,11,0,0,0,1,1,0,1,0,0,0,1,-1,-2,-2,-2,0,-2,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,17/04/2022 15:54,17/04/2022 15:56,0,100,156,1,17/04/2022 15:56,NA,NA,NA,NA,51.3214,-0.5915,anonymous,EN,1,1,19,Woman,1,20.389,91.966,92.822,17,0,0,2,3,2,1,4,5,5,2,3,-1,1,-2,0,2,1,2,1,NA,493,18,Woman,3,5,1,1,2,0,0,0,3,2,4,1,0,2
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,18,Man,5,5,0,2,3,1,1,0,2,0,0,1,1,3
91,25/04/2022 06:55,25/04/2022 06:57,0,100,95,1,25/04/2022 06:57,NA,NA,NA,NA,50.8326,-0.0764,anonymous,EN,1,1,20,Man,1,6.86,38.516,41.885,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,25/04/2022 10:57,25/04/2022 11:00,0,100,144,1,25/04/2022 11:00,NA,NA,NA,NA,50.8326,-0.0764,anonymous,EN,1,1,19,Woman,1,25.717,78.084,79.011,14,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,0,1,1,NA,513,19,Woman,2,1,0,2,2,1,1,0,0,0,1,0,2,2
93,28/04/2022 14:04,28/04/2022 14:08,0,100,223,1,28/04/2022 14:08,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,19,Woman,1,5.961,107.748,108.931,15,3,4,2,1,1,1,3,3,3,3,2,1,2,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,07/04/2022 11:51,07/04/2022 11:55,0,100,223,1,07/04/2022 11:55,NA,NA,NA,NA,51.3488,-0.0321,anonymous,EN,1,1,18,Woman,1,22.797,93.876,94.934,23,0,0,0,0,0,0,1,0,0,0,1,-2,-2,0,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,09/04/2022 04:51,09/04/2022 04:54,0,100,167,1,09/04/2022 04:54,NA,NA,NA,NA,51.043396,-1.727905273,anonymous,EN,1,1,21,Woman,1,26.884,79.671,80.82,13,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,-1,0,1,0,NA,532,20,Woman,3,4,1,1.5,5,2,0,0,2,0,0,1,1,2
97,28/04/2022 15:41,28/04/2022 15:44,0,100,212,1,28/04/2022 15:44,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Woman,1,3.481,105.02,106.205,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,2,NA,788,21,Woman,4,2,1,0,4,4,0,0,4,0,5,0,0,0
98,16/04/2022 11:28,16/04/2022 11:31,0,100,204,1,16/04/2022 11:31,NA,NA,NA,NA,52.2125,0.1519,anonymous,EN,1,1,19,Woman,1,4.264,82.612,83.365,30,0,0,1,1,0,0,1,1,0,0,0,1,2,0,1,0,0,1,1,NA,859,18,Woman,4,2,3,2.5,4,2,0,0,2,2,1,4,3,2
99,26/04/2022 17:06,26/04/2022 17:09,0,100,178,1,26/04/2022 17:09,NA,NA,NA,NA,50.8161,-1.2341,anonymous,EN,1,1,19,Woman,1,14.713,104.27,107.157,19,2,1,0,2,2,0,3,0,0,0,0,0,1,0,0,1,1,0,1,NA,506,18,Woman,3,3,1,0.5,4,4,0,0,3,0,0,5,0,1
100,26/04/2022 19:34,26/04/2022 19:36,0,100,140,1,26/04/2022 19:36,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,14.232,81.811,83.327,16,2,2,0,4,2,5,3,3,1,0,3,2,2,0,1,2,1,-2,-1,NA,487,18,Woman,5,3,0,2,2,0,0,0,3,3.16,5,2,1,3
101,28/04/2022 16:12,28/04/2022 16:15,0,100,132,1,28/04/2022 16:15,NA,NA,NA,NA,51.5888,-0.0247,anonymous,EN,1,1,20,Woman,1,8.944,64.762,65.259,16,2,3,1,3,2,1,0,2,0,2,4,0,1,1,0,1,1,2,2,NA,877,19,Woman,3,3,1,0,2,3,0,0,2,0,2,0,0,0
102,10/04/2022 05:57,10/04/2022 06:01,0,100,196,1,10/04/2022 06:01,NA,NA,NA,NA,51.43530273,-0.30960083,anonymous,EN,1,1,18,Woman,1,7.165,107.924,109.812,28,2,2,1,2,1,0,4,4,4,2,3,1,1,1,0,2,2,2,2,NA,490,18,Woman,4,1,0,0.5,1,0,0,0,0,0,5,0,1,0
103,19/04/2022 08:54,19/04/2022 08:57,0,100,166,1,19/04/2022 08:57,NA,NA,NA,NA,51.5095,-0.0955,anonymous,EN,1,1,20,Woman,1,19.296,65.165,67.005,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,NA,594,19,Woman,4,2,0,1.5,3,2,0,0,0,1.41,2,1,1,2
104,22/04/2022 06:04,22/04/2022 06:07,0,100,201,1,22/04/2022 06:07,NA,NA,NA,NA,51.4659,-0.2117,anonymous,EN,1,1,20,Man,1,14.104,125.478,126.371,41,0,0,0,3,3,1,2,1,2,0,3,0,0,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,22/04/2022 09:34,22/04/2022 09:36,0,100,151,1,22/04/2022 09:36,NA,NA,NA,NA,51.4513,-0.289,anonymous,EN,1,1,20,Woman,1,11.604,78.772,79.424,22,0,0,0,2,2,0,0,1,2,0,4,-1,0,0,-1,0,1,1,-1,NA,647,19,Woman,1,3,1,4,3,4,2,0,0,2,2,2,4,4
106,13/04/2022 03:59,13/04/2022 04:00,0,100,49,1,13/04/2022 04:00,NA,NA,NA,NA,24.6569,46.7179,anonymous,EN,1,1,19,Woman,1,1.681,15.784,18.824,11,1,3,1,2,2,1,3,2,4,4,3,-1,0,-1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,27/04/2022 13:52,27/04/2022 13:55,0,100,150,1,27/04/2022 13:55,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,21.981,76.175,77.283,13,0,0,2,0,0,0,1,0,0,0,0,-1,-1,-2,-2,-1,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,27/04/2022 11:17,27/04/2022 11:19,0,100,137,1,27/04/2022 11:19,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,4.48,52.241,54.216,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,900,19,Woman,4,1,2,0.5,4,2,0,0,4,0,5,0,0,1
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,20/04/2022 06:38,20/04/2022 06:40,0,100,126,1,20/04/2022 06:40,NA,NA,NA,NA,51.3304,-0.268,anonymous,EN,1,1,19,Woman,1,11.861,56.495,57.368,32,0,0,0,0,0,2,1,0,0,0,0,-1,0,-2,-2,-2,-1,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,07/04/2022 06:28,07/04/2022 06:30,0,100,138,1,07/04/2022 06:30,NA,NA,NA,NA,51.0822,0.0327,anonymous,EN,1,1,19,Woman,1,6.752,49.532,50.047,13,1,0,1,3,1,3,1,0,0,0,0,0,0,1,2,0,-1,1,0,NA,527,18,Woman,5,5,4,4.5,4,5,2,0,0,0,5,0,5,4
112,25/04/2022 08:29,25/04/2022 08:32,0,100,177,1,25/04/2022 08:32,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,24.981,90.14,91.501,12,0,1,1,4,1,0,0,0,0,0,1,-1,0,-2,-2,-1,-1,0,0,NA,831,19,Woman,5,4,1,0.5,4,3,0,0,2,1.41,1,2,0,1
113,25/04/2022 05:21,25/04/2022 05:26,0,100,317,1,25/04/2022 05:26,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Man,1,3.224,164.104,166.287,25,0,0,0,3,2,2,0,0,0,0,2,-1,1,-1,1,0,0,-2,-2,NA,885,18,Man,4,4,1,2,4,3,0,0,3,1.41,2,1,3,1
114,20/04/2022 07:35,20/04/2022 07:37,0,100,168,1,20/04/2022 07:37,NA,NA,NA,NA,51.5834,-0.0755,anonymous,EN,1,1,20,Woman,1,27.678,103.871,105.652,11,2,0,2,0,0,0,3,1,1,1,1,1,0,-2,-2,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,29/04/2022 07:22,29/04/2022 07:25,0,100,121,1,29/04/2022 07:25,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,7.885,67.639,69.258,13,0,0,0,4,4,1,5,5,5,5,5,1,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,24/04/2022 08:40,24/04/2022 08:42,0,100,127,1,24/04/2022 08:42,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,9.811,63.458,64.671,12,0,3,0,4,0,2,2,0,0,0,1,1,1,0,-1,-1,0,2,2,NA,538,18,Woman,4,3,2,1,5,5,0,0,0,2.24,5,1,1,1
117,28/04/2022 14:33,28/04/2022 14:37,0,100,221,1,28/04/2022 14:37,NA,NA,NA,NA,51.543,0.1302,anonymous,EN,1,1,21,Man,1,4.885,140.516,141.933,34,1,0,0,1,1,1,0,0,0,0,0,-2,-2,-2,-2,-2,-1,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,19/04/2022 06:52,19/04/2022 06:56,0,100,210,1,19/04/2022 06:56,NA,NA,NA,NA,51.8951,-1.1585,anonymous,EN,1,1,18,Woman,1,27.482,113.177,114.718,14,3,1,0,4,0,1,0,1,3,0,0,2,2,0,0,2,1,2,2,NA,678,18,Woman,5,0,4,0.5,5,5,0,0,5,0,0,1,1,0
119,12/04/2022 05:30,12/04/2022 05:32,0,100,132,1,12/04/2022 05:32,NA,NA,NA,NA,51.06750488,-0.361999512,anonymous,EN,1,1,18,Woman,1,4.219,60.88,61.801,26,5,4,3,5,5,5,4,3,3,4,5,-2,-2,-2,-2,-2,-2,-2,-2,NA,526,18,Woman,4,3,4,3,4,3,0,0,4,0,5,0,1,5
120,14/04/2022 09:13,14/04/2022 09:15,0,100,85,1,14/04/2022 09:15,NA,NA,NA,NA,51.5245,-0.1567,anonymous,EN,1,1,19,Woman,1,7.044,36.011,36.543,13,2,2,2,0,0,0,1,0,0,0,1,-1,-1,-2,-2,-2,-2,2,2,NA,503,18,Woman,4,1,0,3,4,3,0,0,4,4.47,5,4,3,3
121,29/04/2022 04:43,29/04/2022 04:47,0,100,220,1,29/04/2022 04:47,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,18.829,57.264,59.662,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,461,18,Woman,3,2,3,1.5,3,4,0,0,0,0,0,0,1,2
122,27/04/2022 11:45,27/04/2022 11:49,0,100,258,1,27/04/2022 11:49,NA,NA,NA,NA,50.9532,0.2747,anonymous,EN,1,1,20,Woman,1,15.675,142.116,143.5,12,0,0,0,4,2,0,0,0,0,0,0,0,-1,0,-1,-1,-2,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,15/04/2022 06:01,15/04/2022 06:04,0,100,144,1,15/04/2022 06:04,NA,NA,NA,NA,51.536,-0.0925,anonymous,EN,1,1,21,Woman,1,16.892,77.692,78.443,13,0,0,1,5,5,5,2,2,0,1,3,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,18/04/2022 13:42,18/04/2022 13:46,0,100,222,1,18/04/2022 13:46,NA,NA,NA,NA,51.2476,-0.7672,anonymous,EN,1,1,18,Woman,1,1.142,102.213,103.883,15,3,2,1,0,1,2,3,0,0,0,0,1,0,0,0,0,-1,1,2,NA,689,18,Woman,5,3,1,1.5,4,0,0,0,0,0,0,4,2,1
125,25/04/2022 13:37,25/04/2022 13:43,0,100,360,1,25/04/2022 13:43,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,3.032,130.425,145.423,27,0,0,0,2,0,0,0,0,1,0,2,-1,0,-1,-2,-2,-2,1,1,NA,785,19,Woman,2,3,4,0.5,2,1,0,0,4,1.73,3,1,1,0
126,28/04/2022 05:17,28/04/2022 05:19,0,100,95,1,28/04/2022 05:19,NA,NA,NA,NA,50.8273,-0.4887,anonymous,EN,1,1,20,Woman,1,12.57,41.614,42.738,12,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,21/04/2022 13:34,21/04/2022 13:36,0,100,126,1,21/04/2022 13:36,NA,NA,NA,NA,50.916,-1.4993,anonymous,EN,1,1,20,Woman,1,13.289,63.128,65.056,12,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,889,19,Woman,4,4,1,0,3,4,0,0,2,0,5,0,0,0
128,28/04/2022 10:57,28/04/2022 11:01,0,100,191,1,28/04/2022 11:01,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,22,Woman,1,16.018,78.504,79.982,11,0,0,0,0,0,0,0,0,0,0,0,-2,0,-1,-2,-1,0,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,22/04/2022 11:00,22/04/2022 11:04,0,100,260,1,22/04/2022 11:04,NA,NA,NA,NA,51.3503,-0.2014,anonymous,EN,1,1,20,Woman,1,13.149,139.361,141.005,13,0,0,0,5,4,1,0,0,2,1,0,-2,-1,-2,-2,-2,-2,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,13/04/2022 05:03,13/04/2022 05:44,0,100,2486,1,13/04/2022 05:44,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Woman,1,135.972,822.733,823.415,13,4,4,4,4,5,4,5,4,4,3,4,1,0,1,1,2,1,1,1,NA,675,21,Woman,3,2,2,3,4,3,0,0,1,0,4,0,3,3
131,14/04/2022 11:44,14/04/2022 11:49,0,100,282,1,14/04/2022 11:49,NA,NA,NA,NA,51.1932,-0.3423,anonymous,EN,1,1,20,Woman,1,16.909,193.975,195.309,12,3,4,1,4,4,4,1,0,0,0,0,0,0,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,27/04/2022 14:04,27/04/2022 14:06,0,100,103,1,27/04/2022 14:06,NA,NA,NA,NA,26.241,50.5779,anonymous,EN,1,1,19,Woman,1,5.585,50.575,51.904,12,2,1,4,5,3,2,4,2,2,1,2,1,1,1,1,1,1,1,1,NA,658,19,Woman,3,2,3,3.5,4,3,0,0,2,0,0,3,4,3
133,27/04/2022 12:46,27/04/2022 12:51,0,100,310,1,27/04/2022 12:51,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,10.473,243.211,244.644,15,1,0,1,4,4,3,4,0,0,2,1,1,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,20/04/2022 11:22,20/04/2022 11:26,0,100,225,1,20/04/2022 11:26,NA,NA,NA,NA,52.5934,-0.7721,anonymous,EN,1,1,18,Woman,1,42.9,121.451,122.601,12,1,1,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-1,0,1,0,NA,738,18,Woman,4,4,0,0,2,1,0,0,5,0,3,0,0,0
135,29/04/2022 06:31,29/04/2022 06:33,0,100,138,1,29/04/2022 06:33,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Man,1,6.195,53.11,54.111,11,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,-1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,29/04/2022 07:04,29/04/2022 07:07,0,100,174,1,29/04/2022 07:07,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,25.553,108.217,109.162,13,0,2,0,2,2,0,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,855,20,Woman,5,5,0,0,5,1,0,0,2,0,0,0,0,0
137,28/04/2022 12:26,28/04/2022 12:29,0,100,190,1,28/04/2022 12:29,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Woman,1,21.551,57.895,59.336,11,0,0,1,0,2,0,0,0,0,0,0,-1,-1,0,-1,-2,-2,NA,-2,NA,534,22,Woman,4,5,3,3,2,4,0,0,0,1.73,3,1,1,5
138,18/04/2022 08:07,18/04/2022 08:11,0,100,228,1,18/04/2022 08:11,NA,NA,NA,NA,50.8273,-0.4887,anonymous,EN,1,1,20,Man,1,31.709,132.895,133.891,20,4,3,1,2,5,2,3,1,0,3,4,-1,0,1,0,0,1,1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,28/04/2022 08:06,28/04/2022 08:14,0,100,483,1,28/04/2022 08:14,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,26.388,158.789,159.896,20,2,1,0,5,5,3,1,0,0,2,1,1,1,0,-1,0,1,0,0,NA,826,18,Woman,5,2,1,1,3,0,0,0,0,0,0,0,1,1
140,28/04/2022 11:18,28/04/2022 11:26,0,100,513,1,28/04/2022 11:26,NA,NA,NA,NA,51.5646,0.0898,anonymous,EN,1,1,18,Man,1,4.255,35.093,47.779,11,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,-1,1,1,NA,777,18,Man,2,1,0,0.5,4,3,0,0,4,0,0,0,1,0
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,18,Non-binary,5,4,0,0,5,3,0,0,3,1.41,1,2,0,0
142,26/04/2022 18:02,26/04/2022 18:03,0,100,72,1,26/04/2022 18:03,NA,NA,NA,NA,51.6427,-0.3647,anonymous,EN,1,1,18,Man,1,14.432,30.013,31.927,15,1,1,1,2,1,1,2,1,2,3,1,-1,0,-1,0,-1,1,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,28/04/2022 05:32,28/04/2022 05:34,0,100,144,1,28/04/2022 05:34,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Man,1,8.934,54.555,63.423,14,0,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-1,-2,-2,-2,NA,453,18,Man,3,2,1,0.5,2,3,0,0,0,1,1,1,0,1
